timestamp,DecibelSource
1668095682329,34.29109436975005
1668095682369,35.957861475895776
1668095682410,34.17543512377168
1668095682449,35.328917373534864
1668095682489,36.72366991316926
1668095682529,34.100468346336356
1668095682569,34.330604091808404
1668095682609,35.65207551278157
1668095682649,35.49180266017097
1668095682708,35.2857727510844
1668095682749,35.74056083846231
1668095682789,34.670580687837024
1668095682828,33.442139275330526
1668095682869,35.200236616078605
1668095682909,36.4533908316366
1668095682949,33.297492891985996
1668095682989,35.97315702842989
1668095683029,32.996679046093746
1668095683068,36.86558370597284
1668095683109,33.9216217457356
1668095683149,36.91313860655251
1668095683189,34.67162726104608
1668095683228,35.10392690804301
1668095683269,37.16213859061622
1668095683309,45.36446622259678
1668095683349,43.184573158244596
1668095683388,37.62928796278778
1668095683429,33.21846605481669
1668095683468,36.1766629779993
1668095683509,34.964314606383404
1668095683549,34.56114371910588
1668095683589,37.019931212301024
1668095683629,32.707140504523
1668095683668,36.521425869136465
1668095683708,35.76714231907705
1668095683749,35.24968839371236
1668095683789,34.885195558614
1668095683829,35.828089378089764
1668095683869,35.11030937917187
1668095683909,34.286174208275135
1668095683949,35.84410612580853
1668095684009,34.793582076436365
1668095684049,34.93035071454117
1668095684089,36.120046175762354
1668095684129,35.319086650085
1668095684169,35.634362546134454
1668095684209,33.8500746137827
1668095684249,34.485843506479405
1668095684289,36.42461649550348
1668095684329,34.08899777911577
1668095684369,35.25484290395111
1668095684409,36.466374808494535
1668095684449,37.10633555802651
1668095684489,36.547485130386434
1668095684529,35.05231764361581
1668095684569,35.47022076387749
1668095684610,36.81882491177198
1668095684649,35.48194944670061
1668095684688,36.29114239063937
1668095684729,34.806304307852855
1668095684769,34.82299691741667
1668095684809,33.84348813129129
1668095684849,35.52279192827666
1668095684889,34.50151726967926
1668095684928,35.13548737524608
1668095684969,37.3516753093763
1668095685010,36.274351842597795
1668095685048,36.3446681123186
1668095685089,36.666813806052154
1668095685129,35.80341412762356
1668095685169,34.97648005008827
1668095685209,47.945107718976416
1668095685270,41.40731240461993
1668095685308,36.671658404712
1668095685348,36.17946472247909
1668095685389,34.21104799307092
1668095685429,37.81073329995584
1668095685469,36.66848320414186
1668095685509,36.12845090572749
1668095685548,34.65900777027616
1668095685589,36.72834034764472
1668095685629,34.323565403632664
1668095685669,35.87525435440961
1668095685708,34.55713396252557
1668095685749,34.80196770482462
1668095685789,34.57305865958797
1668095685829,33.46154025718998
1668095685869,34.540572255666106
1668095685908,34.811503482445836
1668095685949,35.316603578892895
1668095685989,36.32813837969371
1668095686030,33.51899897793213
1668095686069,34.29888570258343
1668095686109,35.28921074060872
1668095686149,35.61160236534532
1668095686189,34.42114688045085
1668095686229,35.62638460060751
1668095686269,35.39048500626429
1668095686308,36.02229543920239
1668095686349,36.394548045018155
1668095686389,37.09658544033943
1668095686429,34.89333719395174
1668095686470,46.70441399400225
1668095686509,41.74134341155478
1668095686569,36.23459047177911
1668095686609,35.74841711117018
1668095686649,36.01194721542117
1668095686689,35.70891994683621
1668095686729,35.38666218769273
1668095686769,35.980679784202835
1668095686809,35.99841845948711
1668095686849,36.29647220927242
1668095686889,34.47273911988868
1668095686929,35.890622734002626
1668095686969,37.77502636695069
1668095687009,35.39119313717772
1668095687049,35.471661340046445
1668095687089,36.03799859443643
1668095687129,35.10332077363163
1668095687169,36.153150130914554
1668095687209,37.50234920403651
1668095687248,37.37077798915729
1668095687289,36.740086916122976
1668095687329,34.73047745001844
1668095687369,35.09844467588911
1668095687409,37.68525167952278
1668095687449,35.747779093382334
1668095687489,36.75373824590218
1668095687529,37.26922183453409
1668095687569,37.31897732528062
1668095687609,39.03009427830804
1668095687649,37.69345217393189
1668095687689,36.43155583738142
1668095687729,39.31565383268839
1668095687769,37.79736485248428
1668095687829,37.37615398524737
1668095687869,35.88497676307505
1668095687909,37.36690293387761
1668095687949,37.06011960500526
1668095687989,38.251676771702236
1668095688029,37.021128143320105
1668095688068,37.667665616035706
1668095688109,36.466530636636996
1668095688149,37.35513489009474
1668095688189,35.436013009779465
1668095688229,35.86817477905672
1668095688269,36.89722295887342
1668095688308,36.30069534629262
1668095688349,47.73012200020851
1668095688389,42.24221390681681
1668095688429,37.53325799119895
1668095688469,38.62995030264882
1668095688509,37.02786080650127
1668095688549,36.06998563578016
1668095688589,36.81863232040877
1668095688629,37.99682746182435
1668095688669,37.19779406599888
1668095688709,36.237787947389386
1668095688748,34.82982707943011
1668095688789,34.82572692077379
1668095688829,38.40723022841711
1668095688869,36.04371560378055
1668095688909,32.74698035106721
1668095688948,34.82153345271994
1668095688988,35.47262100051752
1668095689029,37.03392818106821
1668095689069,38.136857716877614
1668095689129,34.19392721984583
1668095689169,37.19563078119157
1668095689208,33.47392532143474
1668095689249,35.21108518694194
1668095689289,33.47617474693883
1668095689329,33.72876675673139
1668095689370,33.876918664770834
1668095689409,33.74151566600028
1668095689449,34.42225093746319
1668095689489,33.642809220344745
1668095689529,35.15527319714199
1668095689569,34.81111528103782
1668095689609,44.33977912073682
1668095689649,42.35114504397038
1668095689689,36.71584542278397
1668095689729,35.795910117705375
1668095689768,36.8606537005412
1668095689809,33.63666951460411
1668095689849,34.809852786248285
1668095689889,34.3759937618676
1668095689928,34.0151958461034
1668095689969,36.056852457589564
1668095690009,33.99436132398374
1668095690049,34.064479819121345
1668095690089,34.505435261340686
1668095690129,34.45010513432621
1668095690169,34.295414097517664
1668095690209,34.65107047183601
1668095690249,35.70736387366996
1668095690288,34.85035726723443
1668095690329,33.87802026073794
1668095690389,35.512177955307266
1668095690429,36.37318765231026
1668095690469,36.04701935239355
1668095690509,34.647157057587286
1668095690548,35.76639655479114
1668095690589,35.034650194186305
1668095690629,35.46072094610802
1668095690669,36.351412898686554
1668095690709,34.16855599350255
1668095690749,34.7409181728746
1668095690789,35.581005918911316
1668095690829,35.71793354342683
1668095690869,37.08425832511883
1668095690909,34.72946454015237
1668095690949,34.060806093598124
1668095690989,33.68331824051504
1668095691029,35.38090935757587
1668095691069,35.01126228727787
1668095691109,36.0714667815391
1668095691149,33.30068454612663
1668095691189,36.51296514569786
1668095691229,35.965606492901465
1668095691269,35.495409637809566
1668095691309,33.32333503255009
1668095691349,37.49896617672959
1668095691389,33.66460481049728
1668095691429,34.7362168863948
1668095691468,34.6809757027571
1668095691509,47.026706436096845
1668095691549,43.91456353049355
1668095691589,37.95158489470156
1668095691629,36.34428853325823
1668095691689,35.83170867808973
1668095691729,32.68038482460782
1668095691769,33.41043936199577
1668095691809,32.4761630112735
1668095691849,34.67013172487487
1668095691889,36.05545707582596
1668095691929,32.37454109207119
1668095691969,34.80830478866277
1668095692009,34.32865362267374
1668095692049,34.5386115891653
1668095692089,37.214767127706494
1668095692130,35.2664607585651
1668095692169,34.98177124381855
1668095692209,34.33394673758162
1668095692249,33.09034333697551
1668095692289,33.92744341740781
1668095692329,34.888914490791024
1668095692369,34.503273070115775
1668095692409,36.74439356522054
1668095692448,37.405379846461564
1668095692489,37.63437186121323
1668095692529,37.78275599461351
1668095692570,37.07948887625218
1668095692609,35.41405036042873
1668095692649,37.19732092507578
1668095692688,37.717217992959135
1668095692729,37.0046970251963
1668095692769,43.08936154318652
1668095692809,42.58247247170311
1668095692849,38.965968874384714
1668095692889,35.254868198608136
1668095692948,33.71401251645983
1668095692989,34.75252747525255
1668095693029,37.38761054915477
1668095693069,34.89352098284159
1668095693109,36.96805409532669
1668095693149,34.837887723420316
1668095693189,37.64929730473217
1668095693229,35.55237203420989
1668095693269,33.83459002678211
1668095693309,34.87963797182062
1668095693349,35.40232662952634
1668095693389,35.98080880339903
1668095693429,36.98139543575938
1668095693469,35.84062408351865
1668095693509,34.81590493933412
1668095693549,35.40701573340868
1668095693589,33.865394717500635
1668095693630,35.26131497552421
1668095693669,34.369218847138214
1668095693709,36.78908202495454
1668095693750,36.34718318022276
1668095693788,34.15989104754007
1668095693829,35.32373698502038
1668095693869,38.025035430131204
1668095693909,33.49971606024806
1668095693949,33.55970550478412
1668095693989,35.63516377273572
1668095694029,33.756114669204514
1668095694068,35.62645426224226
1668095694109,37.13268854131637
1668095694149,37.427276293182
1668095694189,35.27327323146116
1668095694248,35.86469754404861
1668095694289,36.57522956259703
1668095694329,35.630676987064355
1668095694369,34.723471143574564
1668095694409,34.41977364079456
1668095694449,37.113724723173924
1668095694489,37.15725389010376
1668095694529,37.444264526200925
1668095694569,36.996899193118814
1668095694609,37.048315372603284
1668095694649,40.475955011007805
1668095694689,48.60852951186355
1668095694729,42.093268818506075
1668095694769,37.14072032412014
1668095694809,36.61855081838315
1668095694849,35.43414657259124
1668095694889,35.57608158911256
1668095694929,36.04986504300299
1668095694969,36.42299700766407
1668095695010,35.39030848087726
1668095695049,34.29306177651566
1668095695089,37.761694272102375
1668095695129,39.44729497924984
1668095695168,37.07182192393669
1668095695208,38.31228621512503
1668095695248,36.993591439261344
1668095695288,35.283043662764825
1668095695329,36.540651854754394
1668095695368,36.44765119583361
1668095695409,39.27206042624137
1668095695449,36.67467076820783
1668095695510,36.17382140807031
1668095695549,36.40114870746292
1668095695589,36.49269918781252
1668095695628,36.63979199114115
1668095695669,36.140102561638976
1668095695708,36.90622212283472
1668095695748,35.74056019222764
1668095695789,35.11710324589184
1668095695829,36.665832643955376
1668095695869,34.427124344816434
1668095695909,34.59284257449617
1668095695949,44.9444581568509
1668095695989,41.015724266409855
1668095696029,35.89972402981698
1668095696069,36.07741681669141
1668095696109,36.27948424725592
1668095696149,35.262328747876815
1668095696190,35.879887979463575
1668095696229,34.64297137011586
1668095696269,34.88047781407403
1668095696309,33.289069956650195
1668095696349,34.14564513124653
1668095696389,34.46148328673554
1668095696429,34.62753023534232
1668095696470,36.5756390722035
1668095696509,34.27564984012528
1668095696548,36.15347627384475
1668095696589,33.856749843814434
1668095696628,35.850496069879924
1668095696669,36.13184793428313
1668095696710,35.86000177962798
1668095696752,34.90359703957979
1668095696809,36.573225181304515
1668095696848,35.03153263236977
1668095696889,34.49463590936682
1668095696929,35.056152716995825
1668095696969,33.46054189438359
1668095697009,35.74095825457129
1668095697049,36.571681529297884
1668095697089,37.8730281837712
1668095697129,34.059003757483794
1668095697168,33.53278073364779
1668095697209,33.69676081952286
1668095697249,35.334181003621424
1668095697289,32.24144287526783
1668095697329,35.3602585798041
1668095697369,36.04649961836431
1668095697409,35.41143488525795
1668095697449,36.290586160596845
1668095697489,35.73986349532144
1668095697529,34.66561470909849
1668095697569,34.98122017002657
1668095697609,33.0762734171463
1668095697649,34.2651117059609
1668095697689,37.611598520832445
1668095697729,35.32898984234271
1668095697769,35.50376264883709
1668095697808,46.59209490631278
1668095697849,45.958512205454525
1668095697889,41.476093575260634
1668095697929,36.605894902313125
1668095697969,36.15355854026522
1668095698009,36.009824924702805
1668095698070,37.59486232514948
1668095698109,39.71185475244739
1668095698149,37.15878421264489
1668095698189,35.81070235260281
1668095698229,34.94979592720816
1668095698269,36.24295393321653
1668095698309,35.413600970377225
1668095698350,36.22130724611545
1668095698389,34.79065807493515
1668095698429,35.7603274020081
1668095698469,36.272614155458946
1668095698509,34.81573222904997
1668095698549,35.556452976131744
1668095698589,35.13297583674812
1668095698629,34.88670066245055
1668095698669,36.34642723893037
1668095698709,35.53795080580849
1668095698749,37.419827603279636
1668095698789,36.17763137647187
1668095698829,36.73048228737091
1668095698869,35.441761890446685
1668095698909,34.77271729135764
1668095698949,33.92414182832087
1668095698990,36.729439240133274
1668095699029,35.98006215107424
1668095699069,36.996984358833686
1668095699109,45.66543699680375
1668095699148,42.69673830817801
1668095699188,37.51552308395185
1668095699229,34.85030887865932
1668095699269,35.956826204992716
1668095699309,38.38567238951248
1668095699370,36.76427196019822
1668095699409,34.95264342556752
1668095699449,33.86822909412039
1668095699489,37.204003419545366
1668095699529,34.630698788874724
1668095699569,34.57223247647804
1668095699609,35.137181471749756
1668095699649,35.98311399322134
1668095699689,36.662663631920374
1668095699729,35.092120512304625
1668095699769,37.379074359232504
1668095699809,34.86801478418574
1668095699848,37.425071352532264
1668095699889,33.613787090873416
1668095699931,34.784854088569766
1668095699969,35.39614332538636
1668095700009,36.653234878451194
1668095700049,36.2765441088733
1668095700089,33.82071342080201
1668095700131,34.410419162128
1668095700169,36.279587564137714
1668095700210,35.308229314466885
1668095700249,36.882019486866795
1668095700289,37.58574284172105
1668095700330,37.736987977984874
1668095700370,35.00147996671491
1668095700409,34.54549515550244
1668095700449,36.23019687909513
1668095700489,34.11964497712879
1668095700529,35.45235233521086
1668095700570,37.2851329723695
1668095700631,36.52961795769923
1668095700668,37.67582982333882
1668095700709,36.26246051906549
1668095700749,36.88045356151814
1668095700789,36.71802088009347
1668095700828,35.17141899489054
1668095700869,36.45540139424173
1668095700908,38.82313262499346
1668095700949,37.425768024336165
1668095700988,47.16340361518348
1668095701029,43.25860064944876
1668095701068,41.47601352570388
1668095701109,36.39134714342971
1668095701149,35.84995731681842
1668095701189,35.68942230497701
1668095701229,35.586237391075805
1668095701268,36.37718284199818
1668095701309,34.7937331673659
1668095701349,35.398019170392
1668095701389,33.216247797935935
1668095701429,34.76626817988359
1668095701469,34.79284342330742
1668095701509,36.41751619799316
1668095701549,35.75891126780198
1668095701589,34.44885935506157
1668095701629,34.984251749256984
1668095701669,35.2110968673277
1668095701709,36.38030050039031
1668095701749,36.892031332787965
1668095701789,34.28015500756212
1668095701830,33.79099343274144
1668095701869,38.22788735228568
1668095701929,32.687036998100645
1668095701969,35.297792037238345
1668095702009,34.06429539858744
1668095702049,35.33890665538327
1668095702089,34.27104391217715
1668095702129,34.650666830430296
1668095702170,35.79879315041284
1668095702209,34.87835583560682
1668095702248,42.98309015170085
1668095702289,45.76586088725819
1668095702330,38.994021677946776
1668095702368,36.03102971393861
1668095702409,34.35006609583751
1668095702449,35.35056861340221
1668095702489,32.4317720558416
1668095702529,36.072689409244056
1668095702569,33.41949837437346
1668095702609,34.43618204168996
1668095702649,35.925165987681254
1668095702689,36.06403800071947
1668095702728,34.97878414043491
1668095702769,35.45749407663954
1668095702809,35.41245533793781
1668095702848,34.328279705061945
1668095702889,36.48228467539354
1668095702929,35.767126261763586
1668095702969,36.0992000324226
1668095703009,34.65186518692739
1668095703049,34.32441251116991
1668095703089,34.175981796578526
1668095703128,37.31404691666051
1668095703189,34.564189914016424
1668095703229,34.77069711504993
1668095703269,34.375551337483316
1668095703309,34.59849938285637
1668095703349,36.64065509193199
1668095703389,33.39476729456942
1668095703429,35.53915451837643
1668095703468,35.01993795243153
1668095703509,32.96735809270546
1668095703549,35.41798906784207
1668095703589,34.935744265218595
1668095703629,35.844372403528986
1668095703668,35.399098008731634
1668095703709,36.499988079250805
1668095703748,33.728819133317465
1668095703788,36.13036951955361
1668095703829,36.45502753404163
1668095703869,35.1131514043437
1668095703909,34.4574142743195
1668095703948,35.18527232305219
1668095703989,34.88946954040529
